isbn,titulo,Autor,precio,link,categoria
9789569635601,Meditaciones,MARCO AURELIO,8400,https://www.antartica.cl/meditaciones-9789569635601.html,Literatura
9789569987649,Una Idea Salvaje,"FRANKLIN, JONATHAN",24900,https://www.antartica.cl/una-idea-salvaje-9789569987649.html,Literatura
9780439023528,The Hunger Games (Hunger Games Series #1),"COLLINS, SUZANNE",15992,https://www.antartica.cl/the-hunger-games-hunger-games-series-1-9780439023528.html,Literatura
9789566247593,Nexus,"HARARI, YUVAL NOAH",20800,https://www.antartica.cl/nexus-9789566247593.html,Literatura
9789564086408,Quedara El Amor,"KELLEN, ALICE",20900,https://www.antartica.cl/quedara-el-amor-9789564086408.html,Literatura
9789562586894,Conclave,"HARRIS, ROBERT",18000,https://www.antartica.cl/conclave-9789562586894.html,Literatura
9788466343114,El Libro De Los Baltimore,"DICKER, JOEL",15000,https://www.antartica.cl/el-libro-de-los-baltimore-9788466343114.html,Literatura
9788408292647,Cuando No Queden Mas Estrellas Que Contar. Edicion Especial,"MARTINEZ, MARIA",29900,https://www.antartica.cl/cuando-no-queden-mas-estrellas-que-contar-edicion-especial-9788408292647.html,Literatura
9789564086606,La Hora Azul,"HAWKINS, PAULA",21900,https://www.antartica.cl/la-hora-azul-9789564086606.html,Literatura
9789566129905,Primer Cafe Del Dia,"KAWAGUCHI, TOSHIKAZU",17000,https://www.antartica.cl/primer-cafe-del-dia-9789566129905.html,Literatura
9788420477954,Carnicero,"OATES, JOYCE CAROL",22000,https://www.antartica.cl/carnicero-9788420477954.html,Literatura
9789566167198,Atrevete A Retarme (Las Guerreras Maxwell #7),"MAXWELL, MEGAN",23900,https://www.antartica.cl/atrevete-a-retarme-las-guerreras-maxwell-7-9789566167198.html,Literatura
9788466378529,Estuche Julia Navarro (Dime Quien Soy. Dispara Yo Ya Estoy Muerto),,30000,https://www.antartica.cl/estuche-julia-navarro-dime-quien-soy-dispara-yo-ya-estoy-muerto-9788466378529.html,Literatura
9789566355489,A Un Paso De Ti,"BONAM-YOUNG, HANNAH",19000,https://www.antartica.cl/a-un-paso-de-ti-9789566355489.html,Literatura
9789566293743,¿Y Si Lo Probamos?,"MAXWELL, MEGAN",14900,https://www.antartica.cl/y-si-lo-probamos-9789566293743.html,Literatura
9789563608953,Nosotros En La Luna,"KELLEN, ALICE",24900,https://www.antartica.cl/nosotros-en-la-luna-9789563608953.html,Literatura
9789562626293,Violeta,"ALLENDE, ISABEL",19000,https://www.antartica.cl/violeta-9789562626293.html,Literatura
9788419087232,Pack Sherlock Holmes,"CONAN DOYLE, SIR ARTHUR",39992,https://www.antartica.cl/pack-sherlock-holmes-9788419087232.html,Literatura
9789569961649,Las Malas,"SOSA VILLADA, CAMILA",17900,https://www.antartica.cl/las-malas-9789569961649.html,Literatura
