isbn,titulo,Autor,precio,link,categoria
9789564087153,Los 7 Pilares Del Amor Propio,"RISO, WALTER",18900,https://www.antartica.cl/los-7-pilares-del-amor-propio-9789564087153.html,Cuerpo y mente
9789563628616,El Universo Esta En Nuestro Corazon,"ORELLANA MONSALVE, CLAUDIA SUSANA",29700,https://www.antartica.cl/el-universo-esta-en-nuestro-corazon-9789563628616.html,Cuerpo y mente
9788466373777,Estuche Cambia Tu Vida Con Robin Sharma (El Monje Que Vendio Su Ferrari. El Lider Que No Tenia Cargo. El Club De Las 5 De La Mañana),"SHARMA, ROBIN",30000,https://www.antartica.cl/estuche-cambia-tu-vida-con-robin-sharma-el-monje-que-vendio-su-ferrari-el-lider-que-no-tenia-cargo-el-club-de-las-5-de-la-manana-9788466373777.html,Cuerpo y mente
9788413148113,Por Que Meditar,"GOLEMAN, DANIEL",13000,https://www.antartica.cl/por-que-meditar-9788413148113.html,Cuerpo y mente
9789564087450,Piromanas,"CASQUET, NOEMI",20900,https://www.antartica.cl/piromanas-9789564087450.html,Cuerpo y mente
9789566205654,Sueño Reparador,"ARRAIZA, JAVIER
CHOPRA, DEEPAK",11000,https://www.antartica.cl/sueno-reparador-9789566205654.html,Cuerpo y mente
9789563255768,Triunfo. Una Guia Para Alcanzar La Plenitud,"SHARMA, ROBIN",12000,https://www.antartica.cl/triunfo-una-guia-para-alcanzar-la-plenitud-9789563255768.html,Cuerpo y mente
9789563963373,Coexistencialismo,"ALARCON CARVACHO, PATRICIO",15000,https://www.antartica.cl/coexistencialismo-9789563963373.html,Cuerpo y mente
9788410335349,Los Secretos De La Mente Millonaria (Ed. 20° Aniversario),"EKER T., HARV",23840,https://www.antartica.cl/los-secretos-de-la-mente-millonaria-ed-20-aniversario-9788410335349.html,Cuerpo y mente
9788411540810,Brujeria Y Magia. Una Historia Ilustrada,"CLYDESDALE, RUTH",28800,https://www.antartica.cl/brujeria-y-magia-una-historia-ilustrada-9788411540810.html,Cuerpo y mente
9788410451018,Cuida Tu Pelo,"ACTON, MICHAEL",27000,https://www.antartica.cl/cuida-tu-pelo-9788410451018.html,Cuerpo y mente
