isbn,titulo,Autor,precio,link,categoria
9788416997770,Un Heroe Con Una Mision,"MILLER, RONALD",15120,https://www.antartica.cl/un-heroe-con-una-mision-9788416997770.html,Economia y administracion
9788416997923,Flujo De Ideas,"UTLEY, JEREMY",24900,https://www.antartica.cl/flujo-de-ideas-9788416997923.html,Economia y administracion
9781400331864,Globalismo,,7497,https://www.antartica.cl/globalismo.html,Economia y administracion
9781400331864,Globalismo,"LAJE, AGUSTIN",7497,https://www.antartica.cl/globalismo-9781400331864.html,Economia y administracion
9789564183015,Las Mujeres Invierten. Aprende Como Hacer Crecer Tu Dinero,"VICENTE, FERNANDA",9900,https://www.antartica.cl/las-mujeres-invierten-aprende-como-hacer-crecer-tu-dinero-9789564183015.html,Economia y administracion
9789563387384,Mujeres Emprendedoras. Diez Ejemplos De Sabudiria Y Fortaleza,"ECHEVERRIA OLIVARES, BERNARDITA",12500,https://www.antartica.cl/mujeres-emprendedoras-diez-ejemplos-de-sabudiria-y-fortaleza-9789563387384.html,Economia y administracion
9789569328442,Liderazgo Intuitivo,"VARGAS, FRANCISCA",16000,https://www.antartica.cl/liderazgo-intuitivo-9789569328442.html,Economia y administracion
,,,,,Economia y administracion
9788416997916,La Venta,"GORDON, JON",16900,https://www.antartica.cl/la-venta-9788416997916.html,Economia y administracion
9789566366096,De Invisible A Invencible,"NUÑEZ, VILMA",22900,https://www.antartica.cl/de-invisible-a-invencible-9789566366096.html,Economia y administracion
9789878935522,Pensamiento Critico,"LAZZATI, SANTIAGO",16490,https://www.antartica.cl/pensamiento-critico-9789878935522.html,Economia y administracion
9789562893497,Del Dialogo A La Colaboracion. Como Construir Soluciones Colectivas A Desafios Complejos,VARIO AUTORES,19900,https://www.antartica.cl/del-dialogo-a-la-colaboracion-como-construir-soluciones-colectivas-a-desafios-complejos-9789562893497.html,Economia y administracion
9789506415242,Cadena Critica,"GOLDRATT, ELIYAHU M.",27510,https://www.antartica.cl/cadena-critica-9789506415242.html,Economia y administracion
