isbn,titulo,Autor,precio,link,categoria
9789564184074,El Descanso. Libro Para Colorear,"MASSA GRAY, FILIPPA OENOE",20000,https://www.antartica.cl/el-descanso-libro-para-colorear-9789564184074.html,Entretencion y manualidades
9788419043092,Plantas Inmortales,"LAMBELL, JO",27900,https://www.antartica.cl/plantas-inmortales-9788419043092.html,Entretencion y manualidades
9788419043429,Cultivo De Hierbas Aromaticas,"PERRY, ANDREW",26900,https://www.antartica.cl/cultivo-de-hierbas-aromaticas-9788419043429.html,Entretencion y manualidades
9789563384970,Peregrinaje Al Bicampeonato,"VILLAFRANCA COBELLI, GUSTAVO",13900,https://www.antartica.cl/peregrinaje-al-bicampeonato-9789563384970.html,Entretencion y manualidades
9788494986789,The Sewing Box Magazine N° 12,VARIOS AUTORES,11994,https://www.antartica.cl/the-sewing-box-magazine-n-12-9788494986789.html,Entretencion y manualidades
9788412481822,The Sewing Box Magazine N° 14,VARIOS AUTORES,11994,https://www.antartica.cl/the-sewing-box-magazine-n-14-9788412481822.html,Entretencion y manualidades
9788494986758,The Sewing Box Magazine N° 13,VARIOS AUTORES,11994,https://www.antartica.cl/the-sewing-box-magazine-n-13-9788494986758.html,Entretencion y manualidades
9789874499004,Rosas,CATAPULTA,20000,https://www.antartica.cl/rosas-9789874499004.html,Entretencion y manualidades
9789878151618,"Plantas, Aves Y Mariposas",VARIOS AUTORES,31990,https://www.antartica.cl/plantas-aves-y-mariposas-9789878151618.html,Entretencion y manualidades
9789564164380,Cultivarnos,"ROSALES REYES, PAULA",22899,https://www.antartica.cl/cultivar-nos-9789564164380.html,Entretencion y manualidades
9780241664377,Punto Paso A Paso,"SHAW, JO",24000,https://www.antartica.cl/punto-paso-a-paso-9780241664377.html,Entretencion y manualidades
9780241664223,Bordado Paso A Paso,"GANDERTON, LUCINDA",24000,https://www.antartica.cl/bordado-paso-a-paso-9780241664223.html,Entretencion y manualidades
9788419558329,Como Ganar Al Ajedrez,"ROZMAN, LEVY",27000,https://www.antartica.cl/como-ganar-al-ajedrez-9788419558329.html,Entretencion y manualidades
9780241642818,El Gran Libro Del Punto,DORLING KINDERSLEY,29000,https://www.antartica.cl/el-gran-libro-del-punto-9780241642818.html,Entretencion y manualidades
9786319022810,El Arte De Tejer Crochet 2024,VEREDIT,10493,https://www.antartica.cl/el-arte-de-tejer-crochet-2024-9786319022810.html,Entretencion y manualidades
9786319022827,El Arte De Tejer 2024,VEREDIT,10493,https://www.antartica.cl/el-arte-de-tejer-2024-9786319022827.html,Entretencion y manualidades
9789562574662,Ilustracion Botanica Para Recortar Y Hacer Collage,CONTRAPUNTO,18800,https://www.antartica.cl/ilustracion-botanica-para-recortar-y-hacer-collage-9789562574662.html,Entretencion y manualidades
9789564085043,Bielsa,"SERRANO, CARLOS",17520,https://www.antartica.cl/bielsa-9789564085043.html,Entretencion y manualidades
9788430555277,Atlas Ilustrado De La Madera (Td),EQUIPO SUSAETA,23992,https://www.antartica.cl/atlas-ilustrado-de-la-madera-td-9788430555277.html,Entretencion y manualidades
9788499285078,Arte Con Letras. Aprende Lettering,VARIOS AUTORES,15992,https://www.antartica.cl/arte-con-letras-aprende-lettering-9788499285078.html,Entretencion y manualidades
9789564063331,Tetracampeon,"MORGAN, IGNACIO",16000,https://www.antartica.cl/tetracampeon-9789564063331.html,Entretencion y manualidades
9789564161020,Girls (Coloring Book),"ALLENDE OVALLE, MARIA DEL ROSARIO",23990,https://www.antartica.cl/girls-coloring-book-9789564161020.html,Entretencion y manualidades
9789564161006,Bugs (Coloring Book),"ALLENDE OVALLE, MARIA DEL ROSARIO",23990,https://www.antartica.cl/bugs-coloring-book-9789564161006.html,Entretencion y manualidades
9789564161013,Boys (Coloring Book),"ALLENDE OVALLE, MARIA DEL ROSARIO",23990,https://www.antartica.cl/boys-coloring-book-9789564161013.html,Entretencion y manualidades
9780241414729,Anatomia Del Yoga,VARIOS AUTORES,25000,https://www.antartica.cl/anatomia-del-yoga-9780241414729.html,Entretencion y manualidades
9789564048925,De Bahamondes A Viana,"GUADALUPE PICON, PABLO JAVIER",39999,https://www.antartica.cl/de-bahamondes-a-viana-9789564048925.html,Entretencion y manualidades
9788411540186,Aprenda A Hacer Punto Cuadrado A Cuadrado,"LAM, CHE",25800,https://www.antartica.cl/aprenda-a-hacer-punto-cuadrado-a-cuadrado-9788411540186.html,Entretencion y manualidades
9788419499585,Letras Creativas Para Colorear. Un Abecedario Hermoso,BLUME,18800,https://www.antartica.cl/letras-creativas-para-colorear-un-abecedario-hermoso-9788419499585.html,Entretencion y manualidades
9789878380131,Yoga Para Todos,"DEVI, INDRA",20610,https://www.antartica.cl/yoga-para-todos-9789878380131.html,Entretencion y manualidades
9788425234156,La Banda De Pica Pau 3,"SCHENKEL, YAN",34800,https://www.antartica.cl/la-banda-de-pica-pau-3-9788425234156.html,Entretencion y manualidades
9789564061696,Astros,"BARRAZA, CARLOS",16000,https://www.antartica.cl/astros-9789564061696.html,Entretencion y manualidades
9789569961601,Tragar Veneno,"CATALAN, ESTEBAN",12530,https://www.antartica.cl/tragar-veneno-9789569961601.html,Entretencion y manualidades
9789564061726,Te Vimos Campeon,"LOPEZ RAVEST, ROBERTO",16999,https://www.antartica.cl/te-vimos-campeon-9789564061726.html,Entretencion y manualidades
9788499176567,Aprendo Ajedrez,"MOLINA, I.",22900,https://www.antartica.cl/aprendo-ajedrez-9788499176567.html,Entretencion y manualidades
9789569989063,Azul Marino. Fauna Marina De Chile En Origami,"KUNZ, PATRICIO",15490,https://www.antartica.cl/azul-marino-fauna-marina-de-chile-en-origami-9789569989063.html,Entretencion y manualidades
9789560907073,Esteban Paredes. El Elegido,"GUZMAN B., CARLOS FELIPE",38170,https://www.antartica.cl/esteban-paredes-el-elegido-9789560907073.html,Entretencion y manualidades
,,,,,Entretencion y manualidades
